ClaimNum,CatastropheCode,RiskDescription,loss_amount,CurrencyDesc,LossDate,Year,Annual_mean_max_C,Annual_total_mm,temp_std,rain_std,SSI
1626.0,2025 Feb flooding,House Contents,26932.0,PULA,2025-02-19,2025,28.2,660.4,-0.34975736396263823,1.1696852277886356,-0.2597212958756369
1647.0,2025 Feb flooding,Motor Scheme,450000.0,PULA,2025-02-19,2025,28.6,301.5,0.14308255798472239,-0.8756737254464544,1.0093781417155885
1633.0,2025 Feb flooding,Motor Scheme,4572.63,PULA,2025-02-19,2025,28.3,488.7,-0.22654738347579698,0.1911727388767801,0.2911399388237115
1718.0,2025 Feb flooding,Motor Scheme,46427.86,PULA,2025-02-19,2025,27.8,567.0,-0.8425972859099945,0.6374017888581331,-0.23999953738406382
1658.0,2025 Feb flooding,Private Motor,605389.68,PULA,2025-02-19,2025,29.1,209.8,0.7591324604189199,-1.3982689219124833,1.5787006911657016
1710.0,2025 Feb flooding,Private Motor,19528.91,PULA,2025-02-19,2025,28.1,600.1,-0.4729673444494751,0.826037568607594,-0.14950245652853456
1642.0,2025 Feb flooding,Private Motor,257324.22,PULA,2025-02-19,2025,29.1,209.8,0.7591324604189199,-1.3982689219124833,1.5787006911657016
1597.0,2025 Feb flooding,Private Motor,70069.37,PULA,2025-02-19,2025,29.1,357.3,0.7591324604189199,-0.5576714139654902,1.1584019371922052
1682.0,2025 Feb flooding,Motor Specified Individual,204465.8,PULA,2025-02-21,2025,28.7,262.0,0.26629253847155926,-1.1007828885915814,1.1835377135315703
1276.0,2025 Feb flooding,Motor Credit Shortfall,23274.89,PULA,2025-02-19,2025,29.9,414.7,1.7448123043136323,-0.23055075663560964,1.487681530474621
1615.0,2025 Feb flooding,Motor Specified Individual,450000.0,PULA,2025-02-19,2025,27.4,810.4,-1.335437207857355,2.024530151124561,-1.179983679490958
1657.0,2025 Feb flooding,Motor Specified Individual,157363.78,PULA,2025-02-20,2025,28.1,284.1,-0.4729673444494751,-0.9748357365534216,0.7509341960519732
1616.0,2025 Feb flooding,Mogwebi Commercial,33790.0,PULA,2025-02-19,2025,28.6,366.7,0.14308255798472239,-0.5041011321031057,0.823591845043914
1607.0,2025 Feb flooding,Mogwebi Commercial,450000.0,PULA,2025-02-19,2025,28.6,366.7,0.14308255798472239,-0.5041011321031057,0.823591845043914
1676.0,2025 Feb flooding,Assets All Risks,1050000.0,PULA,2025-02-19,2025,29.9,414.7,1.7448123043136323,-0.23055075663560964,1.487681530474621
1588.0,2025 Feb flooding,Assets All Risks,450000.0,PULA,2025-02-20,2025,29.8,267.9,1.6216023238267956,-1.0671589882737018,1.844380656050249
